,timestamp, Close/Last_ACTUAL, Close/Last_FORECAST
2282,2011-02-02,49.1886,
2281,2011-02-03,49.0628,
2280,2011-02-04,49.5,
2279,2011-02-07,50.2686,
2278,2011-02-08,50.7428,
2277,2011-02-09,51.1657,
2276,2011-02-10,50.6486,
2275,2011-02-11,50.9786,
2274,2011-02-14,51.3114,
2273,2011-02-15,51.4143,
2272,2011-02-16,51.8757,
2271,2011-02-17,51.1857,
2270,2011-02-18,50.08,
2269,2011-02-22,48.3728,
2268,2011-02-23,48.9457,
2267,2011-02-24,48.9828,
2266,2011-02-25,49.7371,
2265,2011-02-28,50.4586,
2264,2011-03-01,49.9014,
2263,2011-03-02,50.3028,
2262,2011-03-03,51.3657,
2261,2011-03-04,51.4286,
2260,2011-03-07,50.7657,
2259,2011-03-08,50.8228,
2258,2011-03-09,50.3528,
2257,2011-03-10,49.5243,
2256,2011-03-11,50.2843,
2255,2011-03-14,50.5086,
2254,2011-03-15,49.3471,
2253,2011-03-16,47.1443,
2252,2011-03-17,47.8057,
2251,2011-03-18,47.2386,
2250,2011-03-21,48.4714,
2249,2011-03-22,48.7428,
2248,2011-03-23,48.4557,
2247,2011-03-24,49.2814,
2246,2011-03-25,50.22,
2245,2011-03-28,50.0628,
2244,2011-03-29,50.1371,
2243,2011-03-30,49.8043,
2242,2011-03-31,49.7868,
2241,2011-04-01,49.2228,
2240,2011-04-04,48.7414,
2239,2011-04-05,48.4128,
2238,2011-04-06,48.2914,
2237,2011-04-07,48.2971,
2236,2011-04-08,47.8657,
2235,2011-04-11,47.2571,
2234,2011-04-12,47.4857,
2233,2011-04-13,48.0186,
2232,2011-04-14,47.4886,
2231,2011-04-15,46.78,
2230,2011-04-18,47.4071,
2229,2011-04-19,48.2657,
2228,2011-04-20,48.9157,
2227,2011-04-21,50.0994,
2226,2011-04-25,50.4298,
2225,2011-04-26,50.06,
2224,2011-04-27,50.0214,
2223,2011-04-28,49.5357,
2222,2011-04-29,50.0186,
2221,2011-05-02,49.4686,
2220,2011-05-03,49.7428,
2219,2011-05-04,49.9386,
2218,2011-05-05,49.5357,
2217,2011-05-06,49.5228,
2216,2011-05-09,49.6571,
2215,2011-05-10,49.9214,
2214,2011-05-11,49.6043,
2213,2011-05-12,49.51,
2212,2011-05-13,48.6428,
2211,2011-05-16,47.6143,
2210,2011-05-17,48.02,
2209,2011-05-18,48.5528,
2208,2011-05-19,48.6471,
2207,2011-05-20,47.8886,
2206,2011-05-23,47.7714,
2205,2011-05-24,47.4557,
2204,2011-05-25,48.1114,
2203,2011-05-26,47.8571,
2202,2011-05-27,48.2014,
2201,2011-05-31,49.69,
2200,2011-06-01,49.3586,
2199,2011-06-02,49.4431,
2198,2011-06-03,49.0628,
2197,2011-06-06,48.2914,
2196,2011-06-07,47.4343,
2195,2011-06-08,47.4628,
2194,2011-06-09,47.3557,
2193,2011-06-10,46.5571,
2192,2011-06-13,46.6571,
2191,2011-06-14,47.4914,
2190,2011-06-15,46.6786,
2189,2011-06-16,46.4514,
2188,2011-06-17,45.7514,
2187,2011-06-20,45.0457,
2186,2011-06-21,46.4714,
2185,2011-06-22,46.0871,
2184,2011-06-23,47.3186,
2183,2011-06-24,46.6214,
2182,2011-06-27,47.4343,
2181,2011-06-28,47.8943,
2180,2011-06-29,47.72,
2179,2011-06-30,47.9528,
2178,2011-07-01,49.0371,
2177,2011-07-05,49.9186,
2176,2011-07-06,50.2514,
2175,2011-07-07,51.0286,
2174,2011-07-08,51.3871,
2173,2011-07-11,50.5714,
2172,2011-07-12,50.5357,
2171,2011-07-13,51.1457,
2170,2011-07-14,51.11,
2169,2011-07-15,52.1314,
2168,2011-07-18,53.4,
2167,2011-07-19,53.8357,
2166,2011-07-20,55.2714,
2165,2011-07-21,55.3271,
2164,2011-07-22,56.1857,
2163,2011-07-25,56.9286,
2162,2011-07-26,57.63,
2161,2011-07-27,56.0843,
2160,2011-07-28,55.9743,
2159,2011-07-29,55.7828,
2158,2011-08-01,56.6786,
2157,2011-08-02,55.5586,
2156,2011-08-03,56.0814,
2155,2011-08-04,53.91,
2154,2011-08-05,53.3743,
2153,2011-08-08,50.4586,
2152,2011-08-09,53.43,
2151,2011-08-10,51.9557,
2150,2011-08-11,53.3857,
2149,2011-08-12,53.8557,
2148,2011-08-15,54.7728,
2147,2011-08-16,54.3543,
2146,2011-08-17,54.3486,
2145,2011-08-18,52.2928,
2144,2011-08-19,50.8614,
2143,2011-08-22,50.92,
2142,2011-08-23,53.3714,
2141,2011-08-24,53.74,
2140,2011-08-25,53.3886,
2139,2011-08-26,54.7971,
2138,2011-08-29,55.71,
2137,2011-08-30,55.7128,
2136,2011-08-31,54.9757,
2135,2011-09-01,54.4328,
2134,2011-09-02,53.4357,
2133,2011-09-06,54.2486,
2132,2011-09-07,54.8471,
2131,2011-09-08,54.8771,
2130,2011-09-09,53.9257,
2129,2011-09-12,54.2771,
2128,2011-09-13,54.9457,
2127,2011-09-14,55.6143,
2126,2011-09-15,56.1371,
2125,2011-09-16,57.2143,
2124,2011-09-19,58.8043,
2123,2011-09-20,59.0643,
2122,2011-09-21,58.8771,
2121,2011-09-22,57.4028,
2120,2011-09-23,57.7571,
2119,2011-09-26,57.5957,
2118,2011-09-27,57.0371,
2117,2011-09-28,56.7157,
2116,2011-09-29,55.7957,
2115,2011-09-30,54.4743,
2114,2011-10-03,53.5143,
2113,2011-10-04,53.2143,
2112,2011-10-05,54.0357,
2111,2011-10-06,53.91,
2110,2011-10-07,52.8286,
2109,2011-10-10,55.5443,
2108,2011-10-11,57.1843,
2107,2011-10-12,57.4557,
2106,2011-10-13,58.3471,
2105,2011-10-14,60.2857,
2104,2011-10-17,59.9986,
2103,2011-10-18,60.32,
2102,2011-10-19,56.9457,
2101,2011-10-20,56.4728,
2100,2011-10-21,56.1243,
2099,2011-10-24,57.9671,
2098,2011-10-25,56.8243,
2097,2011-10-26,57.2286,
2096,2011-10-27,57.8128,
2095,2011-10-28,57.85,
2094,2011-10-31,57.8257,
2093,2011-11-01,56.6443,
2092,2011-11-02,56.7728,
2091,2011-11-03,57.5814,
2090,2011-11-04,57.1771,
2089,2011-11-07,57.1043,
2088,2011-11-08,58.0328,
2087,2011-11-09,56.4686,
2086,2011-11-10,55.0314,
2085,2011-11-11,54.9457,
2084,2011-11-14,54.18,
2083,2011-11-15,55.5471,
2082,2011-11-16,54.9671,
2081,2011-11-17,53.9157,
2080,2011-11-18,53.5628,
2079,2011-11-21,52.7157,
2078,2011-11-22,53.7871,
2077,2011-11-23,52.4271,
2076,2011-11-25,51.9386,
2075,2011-11-28,53.7314,
2074,2011-11-29,53.3143,
2073,2011-11-30,54.6,
2072,2011-12-01,55.4186,
2071,2011-12-02,55.6714,
2070,2011-12-05,56.1443,
2069,2011-12-06,55.85,
2068,2011-12-07,55.5843,
2067,2011-12-08,55.8086,
2066,2011-12-09,56.2314,
2065,2011-12-12,55.9771,
2064,2011-12-13,55.5443,
2063,2011-12-14,54.3128,
2062,2011-12-15,54.1343,
2061,2011-12-16,54.4314,
2060,2011-12-19,54.6014,
2059,2011-12-20,56.5643,
2058,2011-12-21,56.635,
2057,2011-12-22,56.9357,
2056,2011-12-23,57.6186,
2055,2011-12-27,58.0757,
2054,2011-12-28,57.52,
2053,2011-12-29,57.8743,
2052,2011-12-30,57.8571,
2051,2012-01-03,58.7471,
2050,2012-01-04,59.0628,
2049,2012-01-05,59.7186,
2048,2012-01-06,60.3428,
2047,2012-01-09,60.2471,
2046,2012-01-10,60.4628,
2045,2012-01-11,60.3643,
2044,2012-01-12,60.1986,
2043,2012-01-13,59.9728,
2042,2012-01-17,60.6714,
2041,2012-01-18,61.3014,
2040,2012-01-19,61.1071,
2039,2012-01-20,60.0428,
2038,2012-01-23,61.0584,
2037,2012-01-24,60.0586,
2036,2012-01-25,63.8086,
2035,2012-01-26,63.5186,
2034,2012-01-27,63.8971,
2033,2012-01-30,64.7157,
2032,2012-01-31,65.2114,
2031,2012-02-01,65.17,
2030,2012-02-02,65.0171,
2029,2012-02-03,65.6686,
2028,2012-02-06,66.2814,
2027,2012-02-07,66.9757,
2026,2012-02-08,68.0971,
2025,2012-02-09,70.4528,
2024,2012-02-10,70.4886,
2023,2012-02-13,71.8,
2022,2012-02-14,72.78,
2021,2012-02-15,71.0957,
2020,2012-02-16,71.7443,
2019,2012-02-17,71.7314,
2018,2012-02-21,73.55,
2017,2012-02-22,73.2914,
2016,2012-02-23,73.77,
2015,2012-02-24,74.63,
2014,2012-02-27,75.1085,
2013,2012-02-28,76.4871,
2012,2012-02-29,77.4914,
2011,2012-03-01,77.7814,
2010,2012-03-02,77.8828,
2009,2012-03-05,76.1657,
2008,2012-03-06,75.7514,
2007,2012-03-07,75.8128,
2006,2012-03-08,77.4271,
2005,2012-03-09,77.8814,
2004,2012-03-12,78.8571,
2003,2012-03-13,81.1571,
2002,2012-03-14,84.2257,
2001,2012-03-15,83.6514,
2000,2012-03-16,83.6528,
1999,2012-03-19,85.8714,
1998,2012-03-20,86.5657,
1997,2012-03-21,86.0714,
1996,2012-03-22,85.62,
1995,2012-03-23,85.15,
1994,2012-03-26,86.7114,
1993,2012-03-27,87.7828,
1992,2012-03-28,88.2314,
1991,2012-03-29,87.1228,
1990,2012-03-30,85.65,
1989,2012-04-02,88.3757,
1988,2012-04-03,89.9028,
1987,2012-04-04,89.1871,
1986,2012-04-05,90.5257,
1985,2012-04-09,90.89,
1984,2012-04-10,89.7771,
1983,2012-04-11,89.4571,
1982,2012-04-12,88.9671,
1981,2012-04-13,86.4614,
1980,2012-04-16,82.8757,
1979,2012-04-17,87.1,
1978,2012-04-18,86.9057,
1977,2012-04-19,83.92,
1976,2012-04-20,81.8543,
1975,2012-04-23,81.6714,
1974,2012-04-24,80.04,
1973,2012-04-25,87.1428,
1972,2012-04-26,86.8143,
1971,2012-04-27,86.1428,
1970,2012-04-30,83.4257,
1969,2012-05-01,83.1614,
1968,2012-05-02,83.7114,
1967,2012-05-03,83.1171,
1966,2012-05-04,80.75,
1965,2012-05-07,81.3543,
1964,2012-05-08,81.1685,
1963,2012-05-09,81.3114,
1962,2012-05-10,81.5028,
1961,2012-05-11,80.9585,
1960,2012-05-14,79.7457,
1959,2012-05-15,79.0243,
1958,2012-05-16,78.0107,
1957,2012-05-17,75.7314,
1956,2012-05-18,75.7685,
1955,2012-05-21,80.1828,
1954,2012-05-22,79.5671,
1953,2012-05-23,81.5085,
1952,2012-05-24,80.76,
1951,2012-05-25,80.3271,
1950,2012-05-29,81.7528,
1949,2012-05-30,82.7385,
1948,2012-05-31,82.5328,
1947,2012-06-01,80.1414,
1946,2012-06-04,80.6128,
1945,2012-06-05,80.4043,
1944,2012-06-06,81.6371,
1943,2012-06-07,81.6743,
1942,2012-06-08,82.9028,
1941,2012-06-11,81.5957,
1940,2012-06-12,82.3085,
1939,2012-06-13,81.7371,
1938,2012-06-14,81.6471,
1937,2012-06-15,82.0185,
1936,2012-06-18,83.6828,
1935,2012-06-19,83.9157,
1934,2012-06-20,83.6773,
1933,2012-06-21,82.5243,
1932,2012-06-22,83.1571,
1931,2012-06-25,81.5378,
1930,2012-06-26,81.7178,
1929,2012-06-27,82.0714,
1928,2012-06-28,81.2928,
1927,2012-06-29,83.4285,
1926,2012-07-02,84.6457,
1925,2012-07-03,85.63,
1924,2012-07-05,87.1343,
1923,2012-07-06,86.5543,
1922,2012-07-09,87.6985,
1921,2012-07-10,86.8871,
1920,2012-07-11,86.3471,
1919,2012-07-12,85.5571,
1918,2012-07-13,86.4243,
1917,2012-07-16,86.7014,
1916,2012-07-17,86.7057,
1915,2012-07-18,86.6085,
1914,2012-07-19,87.76,
1913,2012-07-20,86.3285,
1912,2012-07-23,86.2614,
1911,2012-07-24,85.8457,
1910,2012-07-25,82.1385,
1909,2012-07-26,82.1257,
1908,2012-07-27,83.5943,
1907,2012-07-30,85.0043,
1906,2012-07-31,87.2514,
1905,2012-08-01,86.6871,
1904,2012-08-02,86.8271,
1903,2012-08-03,87.9571,
1902,2012-08-06,88.9357,
1901,2012-08-07,88.702,
1900,2012-08-08,88.5514,
1899,2012-08-09,88.6757,
1898,2012-08-10,88.8143,
1897,2012-08-13,90.0,
1896,2012-08-14,90.2414,
1895,2012-08-15,90.1185,
1894,2012-08-16,90.9057,
1893,2012-08-17,92.5871,
1892,2012-08-20,95.0214,
1891,2012-08-21,93.7231,
1890,2012-08-22,95.5528,
1889,2012-08-23,94.6614,
1888,2012-08-24,94.746,
1887,2012-08-27,96.5257,
1886,2012-08-28,96.4,
1885,2012-08-29,96.2094,
1884,2012-08-30,94.8383,
1883,2012-08-31,95.0343,
1882,2012-09-04,96.4243,
1881,2012-09-05,95.7471,
1880,2012-09-06,96.61,
1879,2012-09-07,97.2057,
1878,2012-09-10,94.6771,
1877,2012-09-11,94.37,
1876,2012-09-12,95.6843,
1875,2012-09-13,97.5685,
1874,2012-09-14,98.7543,
1873,2012-09-17,99.9687,
1872,2012-09-18,100.2728,
1871,2012-09-19,100.3,
1870,2012-09-20,99.8143,
1869,2012-09-21,100.0135,
1868,2012-09-24,98.6843,
1867,2012-09-25,96.22,
1866,2012-09-26,95.0257,
1865,2012-09-27,97.3314,
1864,2012-09-28,95.3007,
1863,2012-10-01,94.1985,
1862,2012-10-02,94.4728,
1861,2012-10-03,95.9214,
1860,2012-10-04,95.2571,
1859,2012-10-05,93.2271,
1858,2012-10-08,91.1671,
1857,2012-10-09,90.8357,
1856,2012-10-10,91.5585,
1855,2012-10-11,89.7285,
1854,2012-10-12,89.9591,
1853,2012-10-15,90.68,
1852,2012-10-16,92.8275,
1851,2012-10-17,92.0876,
1850,2012-10-18,90.3771,
1849,2012-10-19,87.12,
1848,2012-10-22,90.5757,
1847,2012-10-23,87.6222,
1846,2012-10-24,88.1185,
1845,2012-10-25,87.0768,
1844,2012-10-26,86.2857,
1843,2012-10-31,85.0457,
1842,2012-11-01,85.22,
1841,2012-11-02,82.4,
1840,2012-11-05,83.5173,
1839,2012-11-06,83.2642,
1838,2012-11-07,79.7145,
1837,2012-11-08,76.8214,
1836,2012-11-09,78.1514,
1835,2012-11-12,77.5471,
1834,2012-11-13,77.5568,
1833,2012-11-14,76.6971,
1832,2012-11-15,75.0885,
1831,2012-11-16,75.3825,
1830,2012-11-19,80.8185,
1829,2012-11-20,80.1305,
1828,2012-11-21,80.2428,
1827,2012-11-23,81.6428,
1826,2012-11-26,84.2185,
1825,2012-11-27,83.54,
1824,2012-11-28,83.2771,
1823,2012-11-29,84.1943,
1822,2012-11-30,83.6114,
1821,2012-12-03,83.7414,
1820,2012-12-04,82.2636,
1819,2012-12-05,76.9703,
1818,2012-12-06,78.1778,
1817,2012-12-07,76.1785,
1816,2012-12-10,75.6887,
1815,2012-12-11,77.3411,
1814,2012-12-12,77.0,
1813,2012-12-13,75.67,
1812,2012-12-14,72.8277,
1811,2012-12-17,74.1185,
1810,2012-12-18,76.2714,
1809,2012-12-19,75.1871,
1808,2012-12-20,74.5329,
1807,2012-12-21,74.19,
1806,2012-12-24,74.3097,
1805,2012-12-26,73.2856,
1804,2012-12-27,73.58,
1803,2012-12-28,72.7984,
1802,2012-12-31,76.0247,
1801,2013-01-02,78.4328,
1800,2013-01-03,77.4422,
1799,2013-01-04,75.2857,
1798,2013-01-07,74.8428,
1797,2013-01-08,75.0443,
1796,2013-01-09,73.8714,
1795,2013-01-10,74.7871,
1794,2013-01-11,74.3285,
1793,2013-01-14,71.6785,
1792,2013-01-15,69.4171,
1791,2013-01-16,72.2985,
1790,2013-01-17,71.8114,
1789,2013-01-18,71.4285,
1788,2013-01-22,72.11,
1787,2013-01-23,73.4293,
1786,2013-01-24,64.3571,
1785,2013-01-25,62.84,
1784,2013-01-28,64.2614,
1783,2013-01-29,65.4671,
1782,2013-01-30,65.2614,
1781,2013-01-31,65.07,
1780,2013-02-01,64.8028,
1779,2013-02-04,63.188,
1778,2013-02-05,65.4063,
1777,2013-02-06,65.3357,
1776,2013-02-07,66.8886,
1775,2013-02-08,67.8543,
1774,2013-02-11,68.5614,
1773,2013-02-12,66.8428,
1772,2013-02-13,66.7157,
1771,2013-02-14,66.6557,
1770,2013-02-15,65.7371,
1769,2013-02-19,65.7128,
1768,2013-02-20,64.1214,
1767,2013-02-21,63.7228,
1766,2013-02-22,64.4014,
1765,2013-02-25,63.2571,
1764,2013-02-26,64.1386,
1763,2013-02-27,63.51,
1762,2013-02-28,63.0571,
1761,2013-03-01,61.4957,
1760,2013-03-04,60.0071,
1759,2013-03-05,61.592,
1758,2013-03-06,60.8088,
1757,2013-03-07,61.5117,
1756,2013-03-08,61.6743,
1755,2013-03-11,62.5528,
1754,2013-03-12,61.2043,
1753,2013-03-13,61.1928,
1752,2013-03-14,61.7857,
1751,2013-03-15,63.38,
1750,2013-03-18,65.1028,
1749,2013-03-19,64.9271,
1748,2013-03-20,64.5828,
1747,2013-03-21,64.6757,
1746,2013-03-22,65.9871,
1745,2013-03-25,66.2257,
1744,2013-03-26,65.8766,
1743,2013-03-27,64.5828,
1742,2013-03-28,63.2371,
1741,2013-04-01,61.2728,
1740,2013-04-02,61.3988,
1739,2013-04-03,61.7128,
1738,2013-04-04,61.1028,
1737,2013-04-05,60.4571,
1736,2013-04-08,60.8871,
1735,2013-04-09,60.9971,
1734,2013-04-10,62.2414,
1733,2013-04-11,62.0471,
1732,2013-04-12,61.4,
1731,2013-04-15,59.9786,
1730,2013-04-16,60.8914,
1729,2013-04-17,57.5428,
1728,2013-04-18,56.0071,
1727,2013-04-19,55.79,
1726,2013-04-22,56.9528,
1725,2013-04-23,58.0186,
1724,2013-04-24,57.9231,
1723,2013-04-25,58.34,
1722,2013-04-26,59.6007,
1721,2013-04-29,61.4457,
1720,2013-04-30,63.2543,
1719,2013-05-01,62.7557,
1718,2013-05-02,63.6457,
1717,2013-05-03,64.2828,
1716,2013-05-06,65.8157,
1715,2013-05-07,65.5226,
1714,2013-05-08,66.2628,
1713,2013-05-09,65.2528,
1712,2013-05-10,64.71,
1711,2013-05-13,64.9628,
1710,2013-05-14,63.4086,
1709,2013-05-15,61.2643,
1708,2013-05-16,62.0826,
1707,2013-05-17,61.8943,
1706,2013-05-20,63.2757,
1705,2013-05-21,62.8086,
1704,2013-05-22,63.0506,
1703,2013-05-23,63.1628,
1702,2013-05-24,63.5928,
1701,2013-05-28,63.0627,
1700,2013-05-29,63.5643,
1699,2013-05-30,64.5114,
1698,2013-05-31,64.2478,
1697,2013-06-03,64.3886,
1696,2013-06-04,64.1871,
1695,2013-06-05,63.5871,
1694,2013-06-06,62.6371,
1693,2013-06-07,63.1158,
1692,2013-06-10,62.6986,
1691,2013-06-11,62.5143,
1690,2013-06-12,61.7414,
1689,2013-06-13,62.2807,
1688,2013-06-14,61.4357,
1687,2013-06-17,61.7143,
1686,2013-06-18,61.6814,
1685,2013-06-19,60.4286,
1684,2013-06-20,59.5483,
1683,2013-06-21,59.0714,
1682,2013-06-24,57.5057,
1681,2013-06-25,57.5186,
1680,2013-06-26,56.8671,
1679,2013-06-27,56.2543,
1678,2013-06-28,56.6471,
1677,2013-07-01,58.46,
1676,2013-07-02,59.7843,
1675,2013-07-03,60.1143,
1674,2013-07-05,59.6314,
1673,2013-07-08,59.2928,
1672,2013-07-09,60.3357,
1671,2013-07-10,60.1043,
1670,2013-07-11,61.0411,
1669,2013-07-12,60.93,
1668,2013-07-15,61.0628,
1667,2013-07-16,61.4564,
1666,2013-07-17,61.4728,
1665,2013-07-18,61.6797,
1664,2013-07-19,60.7071,
1663,2013-07-22,60.9014,
1662,2013-07-23,59.8557,
1661,2013-07-24,62.93,
1660,2013-07-25,62.6428,
1659,2013-07-26,62.9986,
1658,2013-07-29,63.97,
1657,2013-07-30,64.76,
1656,2013-07-31,64.6471,
1655,2013-08-01,65.2394,
1654,2013-08-02,66.0771,
1653,2013-08-05,67.0643,
1652,2013-08-06,66.4643,
1651,2013-08-07,66.4257,
1650,2013-08-08,65.8586,
1649,2013-08-09,64.9214,
1648,2013-08-12,66.7657,
1647,2013-08-13,69.9386,
1646,2013-08-14,71.2143,
1645,2013-08-15,71.13,
1644,2013-08-16,71.7614,
1643,2013-08-19,72.5343,
1642,2013-08-20,71.5814,
1641,2013-08-21,71.7657,
1640,2013-08-22,71.8514,
1639,2013-08-23,71.5743,
1638,2013-08-26,71.8528,
1637,2013-08-27,69.7986,
1636,2013-08-28,70.128,
1635,2013-08-29,70.2428,
1634,2013-08-30,69.6023,
1633,2013-09-03,69.7971,
1632,2013-09-04,71.2416,
1631,2013-09-05,70.7528,
1630,2013-09-06,71.1743,
1629,2013-09-09,72.31,
1628,2013-09-10,70.6628,
1627,2013-09-11,66.8157,
1626,2013-09-12,67.5271,
1625,2013-09-13,66.4143,
1624,2013-09-16,64.3028,
1623,2013-09-17,65.0457,
1622,2013-09-18,66.3828,
1621,2013-09-19,67.4714,
1620,2013-09-20,66.7728,
1619,2013-09-23,70.0914,
1618,2013-09-24,69.8714,
1617,2013-09-25,68.79,
1616,2013-09-26,69.46,
1615,2013-09-27,68.9643,
1614,2013-09-30,68.1071,
1613,2013-10-01,69.7086,
1612,2013-10-02,69.9371,
1611,2013-10-03,69.0586,
1610,2013-10-04,69.0043,
1609,2013-10-07,69.6786,
1608,2013-10-08,68.7057,
1607,2013-10-09,69.5126,
1606,2013-10-10,69.9483,
1605,2013-10-11,70.4017,
1604,2013-10-14,70.8628,
1603,2013-10-15,71.24,
1602,2013-10-16,71.5877,
1601,2013-10-17,72.0714,
1600,2013-10-18,72.6985,
1599,2013-10-21,74.4803,
1598,2013-10-22,74.2668,
1597,2013-10-23,74.9943,
1596,2013-10-24,75.9871,
1595,2013-10-25,75.1368,
1594,2013-10-28,75.6965,
1593,2013-10-29,73.8111,
1592,2013-10-30,74.9851,
1591,2013-10-31,74.6717,
1590,2013-11-01,74.29,
1589,2013-11-04,75.25,
1588,2013-11-05,75.0641,
1587,2013-11-06,74.4171,
1586,2013-11-07,73.2131,
1585,2013-11-08,74.3657,
1584,2013-11-11,74.1497,
1583,2013-11-12,74.2871,
1582,2013-11-13,74.3763,
1581,2013-11-14,75.4514,
1580,2013-11-15,74.9987,
1579,2013-11-18,74.0898,
1578,2013-11-19,74.2214,
1577,2013-11-20,73.5714,
1576,2013-11-21,74.448,
1575,2013-11-22,74.2571,
1574,2013-11-25,74.82,
1573,2013-11-26,76.2,
1572,2013-11-27,77.9943,
1571,2013-11-29,79.4385,
1570,2013-12-02,78.7471,
1569,2013-12-03,80.9031,
1568,2013-12-04,80.7143,
1567,2013-12-05,81.1287,
1566,2013-12-06,80.0028,
1565,2013-12-09,80.9185,
1564,2013-12-10,80.7928,
1563,2013-12-11,80.1943,
1562,2013-12-12,80.0771,
1561,2013-12-13,79.2043,
1560,2013-12-16,79.6428,
1559,2013-12-17,79.2843,
1558,2013-12-18,78.6814,
1557,2013-12-19,77.78,
1556,2013-12-20,78.4314,
1555,2013-12-23,81.4414,
1554,2013-12-24,81.0957,
1553,2013-12-26,80.5571,
1552,2013-12-27,80.0128,
1551,2013-12-30,79.2171,
1550,2013-12-31,80.1457,
1549,2014-01-02,79.0185,
1548,2014-01-03,77.2828,
1547,2014-01-06,77.7043,
1546,2014-01-07,77.1482,
1545,2014-01-08,77.6371,
1544,2014-01-09,76.6455,
1543,2014-01-10,76.1343,
1542,2014-01-13,76.5328,
1541,2014-01-14,78.0557,
1540,2014-01-15,79.6228,
1539,2014-01-16,79.1785,
1538,2014-01-17,77.2385,
1537,2014-01-21,78.4385,
1536,2014-01-22,78.7871,
1535,2014-01-23,79.4543,
1534,2014-01-24,78.01,
1533,2014-01-27,78.6428,
1532,2014-01-28,72.3571,
1531,2014-01-29,71.5357,
1530,2014-01-30,71.3974,
1529,2014-01-31,71.5143,
1528,2014-02-03,71.6471,
1527,2014-02-04,72.6843,
1526,2014-02-05,73.2271,
1525,2014-02-06,73.2157,
1524,2014-02-07,74.24,
1523,2014-02-10,75.57,
1522,2014-02-11,76.5657,
1521,2014-02-12,76.56,
1520,2014-02-13,77.7757,
1519,2014-02-14,77.7128,
1518,2014-02-18,77.9985,
1517,2014-02-19,76.7671,
1516,2014-02-20,75.8785,
1515,2014-02-21,75.0357,
1514,2014-02-24,75.3643,
1513,2014-02-25,74.58,
1512,2014-02-26,73.9071,
1511,2014-02-27,75.3814,
1510,2014-02-28,75.1771,
1509,2014-03-03,75.3943,
1508,2014-03-04,75.8914,
1507,2014-03-05,76.0514,
1506,2014-03-06,75.8214,
1505,2014-03-07,75.7771,
1504,2014-03-10,75.8457,
1503,2014-03-11,76.5843,
1502,2014-03-12,76.6585,
1501,2014-03-13,75.8071,
1500,2014-03-14,74.9557,
1499,2014-03-17,75.2485,
1498,2014-03-18,75.9143,
1497,2014-03-19,75.8943,
1496,2014-03-20,75.5285,
1495,2014-03-21,76.1243,
1494,2014-03-24,77.0271,
1493,2014-03-25,77.8557,
1492,2014-03-26,77.1114,
1491,2014-03-27,76.78,
1490,2014-03-28,76.6943,
1489,2014-03-31,76.6771,
1488,2014-04-01,77.3785,
1487,2014-04-02,77.5071,
1486,2014-04-03,76.97,
1485,2014-04-04,75.9743,
1484,2014-04-07,74.7814,
1483,2014-04-08,74.7771,
1482,2014-04-09,75.76,
1481,2014-04-10,74.7828,
1480,2014-04-11,74.23,
1479,2014-04-14,74.5257,
1478,2014-04-15,73.9942,
1477,2014-04-16,74.1443,
1476,2014-04-17,74.9914,
1475,2014-04-21,75.8814,
1474,2014-04-22,75.957,
1473,2014-04-23,74.9643,
1472,2014-04-24,81.11,
1471,2014-04-25,81.7057,
1470,2014-04-28,84.87,
1469,2014-04-29,84.6185,
1468,2014-04-30,84.2985,
1467,2014-05-01,84.4971,
1466,2014-05-02,84.6543,
1465,2014-05-05,85.8514,
1464,2014-05-06,84.9157,
1463,2014-05-07,84.6185,
1462,2014-05-08,83.9985,
1461,2014-05-09,83.6489,
1460,2014-05-12,84.69,
1459,2014-05-13,84.8228,
1458,2014-05-14,84.8385,
1457,2014-05-15,84.1171,
1456,2014-05-16,85.3585,
1455,2014-05-19,86.37,
1454,2014-05-20,86.3871,
1453,2014-05-21,86.6157,
1452,2014-05-22,86.7528,
1451,2014-05-23,87.7328,
1450,2014-05-27,89.3757,
1449,2014-05-28,89.1443,
1448,2014-05-29,90.7685,
1447,2014-05-30,90.4285,
1446,2014-06-02,89.8071,
1445,2014-06-03,91.0771,
1444,2014-06-04,92.1171,
1443,2014-06-05,92.4785,
1442,2014-06-06,92.2243,
1441,2014-06-09,93.7,
1440,2014-06-10,94.25,
1439,2014-06-11,93.86,
1438,2014-06-12,92.29,
1437,2014-06-13,91.28,
1436,2014-06-16,92.2,
1435,2014-06-17,92.08,
1434,2014-06-18,92.18,
1433,2014-06-19,91.86,
1432,2014-06-20,90.91,
1431,2014-06-23,90.83,
1430,2014-06-24,90.28,
1429,2014-06-25,90.36,
1428,2014-06-26,90.9,
1427,2014-06-27,91.98,
1426,2014-06-30,92.93,
1425,2014-07-01,93.52,
1424,2014-07-02,93.48,
1423,2014-07-03,94.03,
1422,2014-07-07,95.968,
1421,2014-07-08,95.35,
1420,2014-07-09,95.39,
1419,2014-07-10,95.035,
1418,2014-07-11,95.22,
1417,2014-07-14,96.45,
1416,2014-07-15,95.32,
1415,2014-07-16,94.78,
1414,2014-07-17,93.0899,
1413,2014-07-18,94.43,
1412,2014-07-21,93.939,
1411,2014-07-22,94.72,
1410,2014-07-23,97.19,
1409,2014-07-24,97.03,
1408,2014-07-25,97.671,
1407,2014-07-28,99.02,
1406,2014-07-29,98.38,
1405,2014-07-30,98.15,
1404,2014-07-31,95.6,
1403,2014-08-01,96.13,
1402,2014-08-04,95.59,
