,timestamp, Close/Last_ACTUAL, Close/Last_FORECAST
277,2020-12-02,,85.01494389637523
278,2020-12-03,,85.0138552792173
279,2020-12-04,,85.01302965731026
280,2020-12-05,,85.00866472120583
281,2020-12-06,,85.00918155266903
282,2020-12-07,,85.01008306375294
283,2020-12-08,,85.00980175042488
284,2020-12-09,,85.00869350675569
285,2020-12-10,,85.00922080569156
286,2020-12-11,,85.00965913110971
287,2020-12-12,,85.01086419890113
288,2020-12-13,,85.01096494832561
289,2020-12-14,,85.01266591263489
290,2020-12-15,,85.01212945466042
291,2020-12-16,,85.00857051395178
292,2020-12-17,,85.00704095450752
293,2020-12-18,,85.00548391794749
294,2020-12-19,,85.0055493396517
295,2020-12-20,,85.00635010131114
296,2020-12-21,,85.00702132799626
297,2020-12-22,,85.00838602474593
298,2020-12-23,,85.00796601740495
299,2020-12-24,,85.00758264621831
300,2020-12-25,,85.00727385577449
301,2020-12-26,,85.00700039305092
302,2020-12-27,,85.00649795436263
303,2020-12-28,,85.00684861469716
304,2020-12-29,,85.00689310145601
305,2020-12-30,,85.00708544126638
306,2020-12-31,,85.00676880021803
307,2021-01-01,,85.00649010375813
308,2021-01-02,,85.0069192701377
309,2021-01-03,,85.00665627488681
310,2021-01-04,,85.00679496889971
311,2021-01-05,,85.00682767975182
312,2021-01-06,,85.0068211375814
313,2021-01-07,,85.00698730871008
314,2021-01-08,,85.00716656417958
315,2021-01-09,,85.00733535217643
316,2021-01-10,,85.00744526063949
317,2021-01-11,,85.00713254489341
318,2021-01-12,,85.00721890154296
319,2021-01-13,,85.00721759310886
320,2021-01-14,,85.00734189434685
321,2021-01-15,,85.00736806302854
322,2021-01-16,,85.00687216651068
323,2021-01-17,,85.00700431835317
324,2021-01-18,,85.00678580986113
325,2021-01-19,,85.00695067255572
326,2021-01-20,,85.00688525085151
327,2021-01-21,,85.0068289881859
328,2021-01-22,,85.00689964362644
329,2021-01-23,,85.00660132065528
330,2021-01-24,,85.006877400247
331,2021-01-25,,85.00686824120842
332,2021-01-26,,85.00692188700587
333,2021-01-27,,85.0065489832919
334,2021-01-28,,85.00641159771308
335,2021-01-29,,85.00660262908936
336,2021-01-30,,85.00649533749447
337,2021-01-31,,85.00649533749447
338,2021-02-01,,85.00651758087389
339,2021-02-02,,85.00656337606684
340,2021-02-03,,85.00644561699927
341,2021-02-04,,85.00661309656203
342,2021-02-05,,85.00689440989011
343,2021-02-06,,85.00721105093845
344,2021-02-07,,85.00688525085151
345,2021-02-08,,85.00696506533065
346,2021-02-09,,85.0069271207422
347,2021-02-10,,85.00663664837555
348,2021-02-11,,85.0066327230733
349,2021-02-12,,85.00647963628546
350,2021-02-13,,85.00688394241743
351,2021-02-14,,85.00680151107014
352,2021-02-15,,85.0068289881859
353,2021-02-16,,85.00710114247539
354,2021-02-17,,85.0069768412374
355,2021-02-18,,85.00699123401233
356,2021-02-19,,85.00698600027599
357,2021-02-20,,85.00722806058154
358,2021-02-21,,85.00724899552688
359,2021-02-22,,85.00705403884837
360,2021-02-23,,85.00700300991909
361,2021-02-24,,85.00701216895767
362,2021-02-25,,85.00691272796728
363,2021-02-26,,85.0070108605236
364,2021-02-27,,85.00710375934355
365,2021-02-28,,85.00711815211848
366,2021-03-01,,85.00702917860076
367,2021-03-02,,85.00680281950422
368,2021-03-03,,85.00694805568756
369,2021-03-04,,85.00691272796728
370,2021-03-05,,85.00694674725347
371,2021-03-06,,85.0070919834368
372,2021-03-07,,85.0071168436844
373,2021-03-08,,85.0071246942889
374,2021-03-09,,85.0069768412374
375,2021-03-10,,85.00693758821488
376,2021-03-11,,85.00692188700587
377,2021-03-12,,85.0068787086811
378,2021-03-13,,85.00689440989011
379,2021-03-14,,85.00694936412164
380,2021-03-15,,85.00695721472614
381,2021-03-16,,85.00694282195121
382,2021-03-17,,85.00696768219882
383,2021-03-18,,85.0070187111281
384,2021-03-19,,85.00708544126638
385,2021-03-20,,85.00705403884837
386,2021-03-21,,85.00706581475512
387,2021-03-22,,85.0070265617326
388,2021-03-23,,85.00697160750107
389,2021-03-24,,85.00695852316022
390,2021-03-25,,85.00696244846247
391,2021-03-26,,85.007001701485
392,2021-03-27,,85.00702132799626
393,2021-03-28,,85.00703702920526
394,2021-03-29,,85.00706581475512
395,2021-03-30,,85.00705534728245
396,2021-03-31,,85.00702787016668
397,2021-04-01,,85.00703048703485
398,2021-04-02,,85.00702132799626
399,2021-04-03,,85.00704487980977
400,2021-04-04,,85.00704487980977
401,2021-04-05,,85.00703833763936
402,2021-04-06,,85.00704880511202
403,2021-04-07,,85.00702132799626
404,2021-04-08,,85.00703048703485
405,2021-04-09,,85.00702132799626
406,2021-04-10,,85.00703048703485
407,2021-04-11,,85.00702394486443
408,2021-04-12,,85.00701216895767
409,2021-04-13,,85.00702001956218
410,2021-04-14,,85.00703179546893
411,2021-04-15,,85.00703310390301
412,2021-04-16,,85.0070265617326
413,2021-04-17,,85.00702263643035
414,2021-04-18,,85.00702263643035
415,2021-04-19,,85.00702132799626
416,2021-04-20,,85.00701216895767
417,2021-04-21,,85.00702917860076
418,2021-04-22,,85.00702001956218
419,2021-04-23,,85.0070187111281
420,2021-04-24,,85.0070187111281
421,2021-04-25,,85.00702525329851
422,2021-04-26,,85.0070344123371
423,2021-04-27,,85.00701216895767
424,2021-04-28,,85.00703179546893
425,2021-04-29,,85.0070344123371
426,2021-04-30,,85.00703964607344
427,2021-05-01,,85.00703964607344
428,2021-05-02,,85.00703833763936
429,2021-05-03,,85.00704487980977
430,2021-05-04,,85.00702132799626
431,2021-05-05,,85.00702394486443
432,2021-05-06,,85.0070344123371
433,2021-05-07,,85.0070344123371
434,2021-05-08,,85.00702525329851
435,2021-05-09,,85.00702132799626
436,2021-05-10,,85.00703048703485
437,2021-05-11,,85.0070344123371
438,2021-05-12,,85.00703310390301
439,2021-05-13,,85.00704618824386
440,2021-05-14,,85.00705011354611
441,2021-05-15,,85.00703572077119
442,2021-05-16,,85.0070344123371
443,2021-05-17,,85.00702394486443
444,2021-05-18,,85.00702917860076
445,2021-05-19,,85.00702132799626
446,2021-05-20,,85.00702132799626
447,2021-05-21,,85.00703833763936
448,2021-05-22,,85.00702917860076
449,2021-05-23,,85.00702787016668
450,2021-05-24,,85.00702525329851
451,2021-05-25,,85.00702917860076
452,2021-05-26,,85.00702787016668
453,2021-05-27,,85.00702917860076
454,2021-05-28,,85.00703310390301
455,2021-05-29,,85.00703179546893
456,2021-05-30,,85.00702394486443
457,2021-05-31,,85.00702263643035
458,2021-06-01,,85.00702787016668
459,2021-06-02,,85.00702917860076
460,2021-06-03,,85.00702917860076
461,2021-06-04,,85.00702917860076
462,2021-06-05,,85.00702787016668
463,2021-06-06,,85.00702525329851
464,2021-06-07,,85.00702132799626
465,2021-06-08,,85.00702525329851
466,2021-06-09,,85.00702917860076
467,2021-06-10,,85.00703048703485
468,2021-06-11,,85.00703179546893
469,2021-06-12,,85.00703179546893
470,2021-06-13,,85.00703179546893
471,2021-06-14,,85.00702787016668
472,2021-06-15,,85.00702525329851
473,2021-06-16,,85.0070265617326
474,2021-06-17,,85.00702917860076
475,2021-06-18,,85.00702787016668
476,2021-06-19,,85.00702917860076
477,2021-06-20,,85.00702917860076
478,2021-06-21,,85.00702917860076
479,2021-06-22,,85.00702917860076
480,2021-06-23,,85.00702917860076
481,2021-06-24,,85.00703179546893
482,2021-06-25,,85.00702787016668
483,2021-06-26,,85.00702917860076
484,2021-06-27,,85.00702917860076
485,2021-06-28,,85.00702917860076
486,2021-06-29,,85.00702787016668
487,2021-06-30,,85.00702787016668
488,2021-07-01,,85.00702917860076
489,2021-07-02,,85.00702917860076
490,2021-07-03,,85.00702917860076
491,2021-07-04,,85.00702917860076
492,2021-07-05,,85.00702917860076
493,2021-07-06,,85.00702917860076
494,2021-07-07,,85.00702787016668
495,2021-07-08,,85.00702917860076
496,2021-07-09,,85.00702787016668
497,2021-07-10,,85.00702917860076
498,2021-07-11,,85.00702917860076
499,2021-07-12,,85.00702917860076
